SPOT_ID,TIME,MEANB05_AVG_bk_w-1_d1Y_s30,MINIMUMNDMI_LAST_bk_w-1_d1Y_s30,MINIMUMGCI_LAST_bk_w-1_d1Y_sfen==1-Inf-L,FENOLOGIA_LAST_bk_w-1_s30,avgH_SD_bk_w-1_s7,avgH_MAX_bk_w-1_s15,minT_AVG_bk_w-1_s30,avgT_MIN_bk_w-1_s30,avgT_MAX_bk_w-1_sfen==1-Inf-L,maxH_MAX_bk_w-1_sfen==1-Inf-L,fenologia_h4
ETParc16,2017-03-27,0.000892,-0.00093,-0.013863,1,6.416972,86.8,7.841667,5.88,10.65,92.8,2
ETParc16,2017-04-03,-0.000884,-0.049759,0.022866,1,12.733118,77.34,8.404667,5.88,15.6,92.8,2
ETParc16,2017-04-10,-0.001114,0.018115,0.022866,2,11.726673,77.02,8.3,5.88,16.98,84.5,2
ETParc16,2017-04-17,-4.6e-05,-0.037723,0.033705,2,14.189334,69.04,9.370333,5.88,20.71,92.6,2
ETParc16,2017-04-24,0.001835,0.041843,0.026721,2,6.280282,69.04,10.773,10.58,20.77,92.6,3
ETParc16,2017-05-01,0.002736,0.041843,0.026721,2,9.139582,84.24,11.076,11.41,20.77,93.5,3
ETParc16,2017-05-08,0.001831,-0.006065,0.00763,2,16.61794,84.24,11.607667,11.41,21.16,93.5,3
ETParc16,2017-05-15,-0.006719,0.018598,0.088191,2,19.331587,82.98,11.742667,11.41,21.16,93.5,3
ETParc16,2017-05-22,-0.004862,-0.008772,0.084086,2,8.559838,82.98,12.435333,11.41,21.96,93.5,3
ETParc16,2017-05-29,-0.004862,-0.008772,0.084086,3,17.56967,68.97,13.512333,12.11,23.53,91.6,3
ETParc16,2017-06-05,-0.007019,-0.001798,0.084086,3,5.661772,68.97,14.747333,14.07,24.28,91.6,3
ETParc16,2017-06-12,0.003506,0.087784,0.490957,3,5.798147,68.97,16.235333,17.3,26.3,91.6,3
ETParc16,2017-06-19,0.005915,0.087784,0.490957,3,12.941226,59.78,17.811,17.58,29.67,91.6,3
ETParc16,2017-06-26,0.005941,0.002402,-0.095339,3,9.70433,59.78,18.806667,17.58,30.02,91.6,3
ETParc16,2017-07-03,0.00927,0.040786,0.057015,3,12.984909,63.86,18.718667,17.73,30.02,91.6,3
ETParc16,2017-07-10,0.003889,0.040786,0.057015,3,13.829506,72.97,18.689,17.73,30.02,91.6,3
ETParc16,2017-07-17,-0.002474,-0.046603,-0.19611,3,13.31457,72.97,19.379333,17.73,35.08,91.6,3
ETParc16,2017-07-24,0.008464,0.01577,-0.04202,3,10.684081,51.39,18.831667,17.73,35.08,91.6,3
ETParc16,2017-07-31,0.006085,-0.001673,0.012711,3,9.058271,49.81,20.302667,20.18,35.08,91.6,3
ETParc16,2017-08-07,0.007413,0.011982,-0.510011,3,6.346681,42.4,21.443667,21.51,35.08,91.6,3
ETParc16,2017-08-14,0.009667,-0.002296,0.083601,3,13.588096,56.67,20.598667,21.51,35.08,91.6,3
ETParc16,2017-08-21,0.001441,0.002473,0.125261,3,9.278498,56.67,21.256667,22.93,35.08,91.6,3
ETParc16,2017-08-28,0.003622,0.019428,0.19414,3,17.84058,73.37,21.07,19.43,35.08,91.6,4
ETParc16,2017-09-04,0.002923,-0.000883,0.16232,3,10.923923,73.79,20.003333,18.42,35.08,91.6,4
ETParc16,2017-09-11,0.004955,0.003867,0.088498,3,8.46836,73.79,19.6,18.42,35.08,91.6,4
ETParc16,2017-09-18,0.00482,0.003641,0.030829,3,6.810337,50.13,18.381667,17.94,35.08,91.6,4
ETParc16,2017-09-25,0.003736,0.010048,0.033482,3,9.054071,58.76,17.238333,17.94,35.08,91.6,4
ETParc16,2017-10-02,0.000902,0.014567,0.010152,4,10.387132,67.82,17.174333,17.94,23.01,83.9,4
ETParc16,2017-10-09,-0.000323,-0.003987,0.24337,4,9.858637,67.82,16.736333,17.94,24.29,83.9,4
ETParc16,2017-10-16,0.000707,-0.059515,-0.134694,4,10.385605,58.67,17.416667,19.24,25.29,83.9,4
ETParc16,2017-10-23,-0.000307,0.001398,-0.118063,4,11.579304,89.45,17.051333,14.32,25.29,93.8,4
ETParc16,2017-10-30,0.001206,-0.003188,-0.205073,4,11.268238,89.45,16.599667,14.32,25.29,93.8,4
ETParc16,2017-11-06,0.002612,0.003851,0.110948,4,10.705598,87.25,15.291667,12.31,25.29,93.8,4
ETParc16,2017-11-13,0.005097,-0.006081,-0.061774,4,3.896331,87.25,12.758,9.45,25.29,93.8,4
ETParc16,2018-03-05,0.001943,0.048071,-0.061774,4,2.885183,87.11,5.051333,3.13,25.29,93.8,2
ETParc16,2018-03-12,0.00144,0.048071,-0.061774,4,6.629477,92.01,6.503333,6.91,25.29,93.8,2
ETParc16,2018-03-19,-0.000316,0.048071,-0.061774,1,4.32638,92.01,6.898667,7.41,12.3,94.0,2
ETParc16,2018-03-26,-0.01123,-0.014952,-0.061774,1,14.967673,90.89,6.447,5.63,12.3,94.0,2
ETParc16,2018-04-02,-0.00745,0.010382,-0.013982,1,13.59654,90.89,6.345667,5.63,15.77,94.0,2
ETParc16,2018-04-09,-0.013492,-0.01464,0.026575,2,13.388932,82.02,6.426333,5.63,14.87,93.3,2
ETParc16,2018-04-16,-0.006307,0.061999,0.035066,2,5.051326,85.42,6.207667,5.63,14.87,93.7,2
ETParc16,2018-04-23,-0.005183,0.016806,-0.033746,2,11.494612,85.42,8.139333,7.4,17.5,93.7,2
ETParc16,2018-04-30,-0.006112,-0.008926,-0.002931,2,4.515953,79.81,8.918667,7.4,17.93,93.9,2
ETParc16,2018-05-07,0.002198,0.0127,-0.010219,2,8.573279,79.81,9.058667,7.4,17.93,93.9,2
ETParc16,2018-05-14,0.002214,0.070582,-0.03912,2,18.05791,84.99,10.241333,8.97,17.93,93.9,3
ETParc16,2018-05-21,-0.000336,-0.092022,-0.066996,2,15.316022,84.99,10.688333,8.97,18.57,93.9,3
ETParc16,2018-05-28,0.000716,0.096907,0.067687,2,9.545009,73.1,10.603333,8.97,18.91,93.9,3
ETParc16,2018-06-04,0.002547,-0.026776,0.042948,2,6.919084,73.62,11.543333,13.24,18.91,93.9,3
ETParc16,2018-06-11,-0.001658,0.014443,-0.040957,2,5.042056,79.45,11.446333,13.24,18.91,93.9,3
ETParc16,2018-06-18,0.002311,0.019997,-0.067032,3,11.560222,79.45,12.817,14.2,26.09,78.5,3
ETParc16,2018-06-25,0.00251,-0.008949,0.012132,3,11.693552,68.89,14.408667,14.2,26.09,91.2,3
ETParc16,2018-07-02,-0.002006,-0.003338,-0.011346,3,6.72266,70.41,15.349667,14.53,26.09,93.2,3
ETParc16,2018-07-09,-0.000328,0.035436,-0.019378,3,7.332835,70.41,16.549667,15.53,26.6,93.2,3
ETParc16,2018-07-16,-0.000251,0.01786,0.035517,3,8.663055,65.23,16.653,18.59,26.6,93.2,3
ETParc16,2018-07-23,0.001138,0.009497,-0.036443,3,8.718987,63.68,16.503,18.59,26.6,93.2,3
ETParc16,2018-07-30,0.001192,-0.027724,-0.133211,3,5.929748,56.61,16.82,18.59,26.6,93.2,3
ETParc16,2018-08-06,7.1e-05,-0.01101,0.002757,3,5.233746,56.61,18.798333,18.59,31.86,93.2,3
ETParc16,2018-08-13,0.001003,0.00667,0.001284,3,9.030291,51.47,19.741,18.59,31.86,93.2,3
ETParc16,2018-08-20,0.000842,0.043647,0.027718,3,9.96626,69.72,20.246333,21.38,31.86,93.2,3
ETParc16,2018-08-27,0.000885,0.029024,-0.094133,3,4.713504,69.72,21.134667,21.38,31.86,93.2,3
ETParc16,2018-09-03,0.00136,0.007653,0.04521,3,10.631923,70.25,20.465333,21.38,31.86,93.2,4
ETParc16,2018-09-10,0.001124,0.053318,0.01373,3,8.33842,85.47,18.732667,17.38,31.86,93.2,3
ETParc16,2018-09-24,0.001243,-0.019621,-0.011034,3,18.719893,80.2,18.287,17.38,31.86,93.2,3
ETParc16,2018-10-01,0.000609,-0.001511,-0.023727,3,8.82,71.12,17.839333,17.38,31.86,93.2,3
ETParc16,2018-10-08,-0.000234,0.036168,-0.087878,4,9.011504,64.02,18.119,19.33,21.79,79.65,3
ETParc16,2018-10-15,0.000139,0.036168,-0.087878,3,8.564403,80.14,17.227333,12.27,21.32,92.8,3
ETParc16,2018-10-22,-0.001102,0.01276,-0.087878,3,5.883761,87.39,15.541333,12.27,21.32,93.7,3
ETParc16,2019-03-04,0.000429,-0.032147,-0.087878,3,16.556687,72.49,7.594,4.35,21.32,93.7,2
ETParc16,2019-03-11,0.000545,0.028833,-0.087878,3,18.361969,86.19,8.316,8.3,21.32,93.7,2
ETParc16,2019-03-18,0.002108,0.050076,-0.031283,2,14.893463,86.19,8.764333,8.3,17.37,88.2,2
ETParc16,2019-03-25,0.000471,-0.074049,-0.114592,2,5.128719,69.52,8.877333,8.3,17.37,88.2,2
ETParc16,2019-04-01,0.000785,0.0602,-0.096785,2,14.565171,83.63,9.013333,8.3,17.37,92.2,2
ETParc16,2019-04-08,-0.000321,-0.131741,0.068984,2,13.934467,88.55,8.795667,7.27,17.37,93.3,2
ETParc16,2019-04-15,-0.001799,-0.136275,-0.180297,2,14.040805,88.55,8.303667,7.27,18.19,93.3,2
ETParc16,2019-04-22,-0.001942,0.02451,0.022896,2,13.405121,88.55,8.470333,7.27,18.19,93.3,2
ETParc16,2019-04-29,0.000739,0.060773,-0.020859,2,21.427645,86.05,8.44,7.27,18.19,93.3,3
ETParc16,2019-05-06,-0.005002,-0.017157,-0.016024,2,17.523363,81.96,9.610333,9.41,19.34,93.3,3
ETParc16,2019-05-13,-0.000744,0.027549,0.015529,2,15.176327,77.13,11.176667,10.06,22.58,93.3,3
ETParc16,2019-05-20,0.001099,0.043677,-0.002665,2,12.560434,76.45,11.838,10.06,23.24,93.3,3
ETParc16,2019-05-27,-0.001068,-0.034321,-0.005317,2,5.248978,54.45,13.295,13.99,23.44,93.3,3
ETParc16,2019-06-03,0.002354,0.091561,-0.056004,3,9.447141,52.64,14.011667,13.99,24.21,66.89,3
ETParc16,2019-06-10,0.000764,-0.150096,-0.047046,3,7.808286,57.47,14.132333,13.99,24.21,92.5,3
ETParc16,2019-06-17,0.00339,0.23935,0.015799,3,7.873791,57.47,13.937,14.82,24.21,92.5,3
ETParc16,2019-06-24,0.002961,0.032074,-0.066568,3,7.80049,65.33,14.373667,16.81,24.21,92.5,3
ETParc16,2019-07-01,0.000654,-0.025545,0.025655,3,6.896072,65.33,14.705667,16.81,26.65,92.5,3
ETParc16,2019-07-08,0.005049,-0.039405,0.092644,3,8.837957,66.49,15.017,16.81,26.65,92.5,3
ETParc16,2019-07-15,0.002394,0.084508,0.008113,3,11.481178,66.49,16.129,19.24,26.94,92.5,3
ETParc16,2019-07-22,0.001772,0.00849,0.006529,3,12.006248,62.4,17.432,19.99,28.88,92.5,3
ETParc16,2019-07-29,0.005009,0.007787,0.004923,3,7.738863,63.07,17.758333,19.99,28.88,92.5,3
ETParc16,2019-08-05,0.0007,0.010472,0.005056,3,8.417107,63.07,18.729333,19.99,28.88,92.5,3
ETParc16,2019-08-12,0.002693,0.049027,0.083144,3,10.759014,57.13,19.224,20.33,28.88,92.5,3
ETParc16,2019-08-19,0.003006,0.000143,0.006118,3,9.01562,57.13,19.806,20.33,29.16,92.5,3
ETParc16,2019-08-26,-0.000371,-0.018005,0.004718,3,13.78946,61.72,19.813333,21.76,29.16,92.5,3
ETParc16,2019-09-02,0.00255,0.047429,-0.053057,3,10.028268,61.72,20.161667,21.56,29.16,92.5,3
ETParc16,2019-09-09,0.000593,0.059952,0.035676,3,9.3073,64.79,19.931333,20.93,29.16,92.5,3
ETParc16,2019-09-16,0.004404,-0.009912,0.021982,3,13.814913,79.81,18.793,18.43,29.16,92.5,3
ETParc16,2019-09-23,0.003657,-0.014242,-0.019451,3,7.06044,79.81,17.693,18.43,29.16,92.5,3
