"SPOT_ID","TIME","MEANB05_AVG_bk_w-1_d1Y_s30","MINIMUMNDMI_LAST_bk_w-1_d1Y_s30","MINIMUMGCI_LAST_bk_w-1_d1Y_sfen==1-Inf-L","FENOLOGIA_LAST_bk_w-1_s30","avgH_SD_bk_w-1_s7","avgH_MAX_bk_w-1_s15","minT_AVG_bk_w-1_s30","avgT_MIN_bk_w-1_s30","avgT_MAX_bk_w-1_sfen==1-Inf-L","maxH_MAX_bk_w-1_sfen==1-Inf-L","fenologia_h4"
"ETParc1","2016-04-25",0.000537,-0.002256,0.013285,1,13.916109,91.3,4.813333,6.5,14.8,100,2
"ETParc1","2016-05-02",0.000537,-0.002256,0.013285,2,9.777647,91.3,5.946667,6.5,13.8,100,2
"ETParc1","2016-05-09",0.000537,-0.002256,0.013285,2,27.347203,86.4,7.4,9.1,18.8,100,3
"ETParc1","2016-05-16",0.000114,-0.003049,0.013285,2,12.966936,90.5,7.806667,9.1,18.8,100,3
"ETParc1","2016-05-23",0.000114,-0.003049,0.013285,2,5.796961,90.5,8.61,9.1,20.6,100,3
"ETParc1","2016-05-30",0.003462,0.003323,-0.014582,2,6.546864,67.9,9.09,9.1,20.6,100,3
"ETParc1","2016-06-06",0.003462,0.003323,-0.014582,2,6.143793,67.9,9.61,9.1,22,100,3
"ETParc1","2016-06-13",0.000122,-0.00289,-0.014582,3,3.840325,56.3,11.576667,14.1,26.8,68.6,3
"ETParc1","2016-06-20",0.000122,-0.00289,-0.014582,3,6.45405,51.2,11.88,14.3,26.8,84.8,3
"ETParc1","2016-06-27",0.00104,0.003653,-0.022033,3,9.333937,55.1,12.913333,14.3,26.8,88.6,3
"ETParc1","2016-07-04",-0.00063,-0.002803,0.028068,3,9.382024,61.5,14.49,15.3,26.8,99.5,3
"ETParc1","2016-07-11",-0.00063,-0.002803,0.028068,3,7.100469,61.5,15.23,15.3,27.9,99.5,3
"ETParc1","2016-07-18",-0.000939,0.002014,-0.0521,3,11.398893,58.7,16.233333,20.2,27.9,99.5,3
"ETParc1","2016-07-25",0.000677,-0.001708,0.028637,3,8.885649,58.7,17.213333,22.1,28.2,99.5,3
"ETParc1","2016-08-01",0.000677,-0.001708,0.028637,3,4.32501,53.4,17.56,22.1,28.2,99.5,3
"ETParc1","2016-08-08",0.000392,0.00012,-0.006893,3,8.610348,57.7,17.376667,22.1,28.2,99.5,3
"ETParc1","2016-08-15",-0.000512,0.001964,0.028897,3,8.982708,62.9,17.073333,21.1,28.2,99.5,3
"ETParc1","2016-08-22",-0.000862,-0.003057,0.000105,3,9.504986,62.9,16.736667,21.1,28.2,99.5,3
"ETParc1","2016-08-29",-0.000862,-0.003057,0.000105,3,6.180191,60.6,16.596667,21.1,28.2,99.5,3
"ETParc1","2016-09-05",-0.000242,0.002091,-0.008365,3,14.068269,65.4,16.65,21.1,28.6,99.5,3
"ETParc1","2016-09-12",0.000364,0.002091,-0.008365,3,11.586116,65.4,16.763333,21.9,29.2,99.5,3
"ETParc1","2016-09-19",0.000364,0.002091,-0.008365,3,12.446074,69.8,15.086667,13.7,29.2,99.5,3
"ETParc1","2016-09-26",-0.001138,0.000786,0.001909,3,7.939533,69.8,13.873333,13.7,29.2,99.5,4
"ETParc1","2016-10-03",-0.000269,-0.000617,-0.006144,3,6.379506,66.9,12.87,13.7,29.2,99.5,4
"ETParc1","2016-10-10",-0.000269,-0.000617,-0.006144,3,5.195465,66.9,11.326667,13.7,29.2,99.5,4
"ETParc1","2016-10-17",-0.000422,0.003542,-0.018346,3,12.885448,93.5,10.853333,11.3,29.2,100,4
"ETParc1","2016-10-24",-0.001226,-0.00406,-0.00919,3,6.778889,93.5,10.856667,11.3,29.2,100,4
"ETParc1","2016-10-31",-0.001428,0.004371,-0.00919,4,11.970062,88.3,10.393333,11.3,20.3,95.1,4
"ETParc1","2016-11-07",-0.001428,0.004371,-0.00919,4,9.771533,83.6,9.25,4.6,20.3,100,4
"ETParc1","2017-03-27",0.00088,-0.002168,-0.00919,4,5.8506,92.2,2.976667,3.1,20.3,100,2
"ETParc1","2017-04-03",0.003655,-0.002168,-0.00919,4,8.309576,79,3.246667,3.1,20.3,100,2
"ETParc1","2017-04-10",0.000854,-0.00345,-0.00919,1,4.39686,73.8,3.263333,3.1,13.4,95.4,2
"ETParc1","2017-04-17",0.000854,-0.00345,-0.00919,1,8.338465,63.2,4.173333,3.1,17.5,95.7,2
"ETParc1","2017-04-24",0.001999,0.000725,-0.020188,1,6.471182,65.6,5.5,8.7,18.3,95.7,2
"ETParc1","2017-05-01",0.007173,0.000725,-0.020188,2,12.41165,93.3,6.37,6.7,16.4,100,2
"ETParc1","2017-05-08",0.007173,0.000725,-0.020188,2,10.282579,93.3,7.64,6.7,19.4,100,3
"ETParc1","2017-05-15",-0.002147,-0.002863,-0.020188,2,15.539673,82.8,8.223333,6.7,19.4,100,3
"ETParc1","2017-05-22",-0.000371,0.001194,0.000691,2,7.066285,82.8,8.95,6.7,21.3,100,3
"ETParc1","2017-05-29",0.000541,-0.00051,0.016707,2,6.737387,53.1,10.566667,11.3,23.2,100,3
"ETParc1","2017-06-05",0.000541,-0.00051,0.016707,2,8.668278,68.4,11.746667,12.1,23.2,100,3
"ETParc1","2017-06-12",-0.004034,-0.011093,0.016707,3,6.363138,68.4,13.066667,16.1,25,82.8,3
"ETParc1","2017-06-19",0.002911,-0.011093,0.016707,3,5.867708,48.1,14.926667,18,27.4,89.3,3
"ETParc1","2017-06-26",0.002911,-0.011093,0.016707,3,6.551772,48.4,15.64,18,27.4,89.3,3
"ETParc1","2017-07-03",0.003542,0.006741,0.347383,3,6.731978,51.8,15.49,17,27.4,94.2,3
"ETParc1","2017-07-10",-0.00236,0.006741,0.347383,3,6.127106,53.7,15.846667,17,27.4,97.3,3
"ETParc1","2017-07-17",-0.001695,-0.003071,0.239085,3,12.734786,53.7,16.233333,17,31.6,97.3,3
"ETParc1","2017-07-24",-0.00035,0.00339,-0.013481,3,5.49961,49.2,16.05,17,31.6,97.3,3
"ETParc1","2017-07-31",-0.000388,-0.003461,0.235062,3,10.803615,51.9,16.536667,20.2,31.6,97.3,3
"ETParc1","2017-08-07",-0.000427,-0.004617,0.065099,3,7.002551,51.9,17.226667,22.3,31.6,97.3,3
"ETParc1","2017-08-14",-0.000331,-0.001386,-0.000733,3,13.600105,57.3,16.626667,21.4,31.6,97.3,3
"ETParc1","2017-08-21",0.000582,0.003583,0.002916,3,8.694005,61.2,16.763333,21.4,31.6,97.3,3
"ETParc1","2017-08-28",-0.001342,-0.004863,0.020838,3,16.634989,80.1,17.103333,18.8,31.6,100,3
"ETParc1","2017-09-04",-0.000166,-0.001002,-0.012871,3,12.311358,80.1,16.42,16.5,31.6,100,3
"ETParc1","2017-09-11",-0.001097,-0.024011,-0.314427,3,8.126998,80.1,15.83,16.5,31.6,100,3
"ETParc1","2017-09-18",-0.000884,0.004896,0.209574,3,5.936329,53.7,14.1,15,31.6,100,3
"ETParc1","2017-09-25",-0.000586,0.004896,0.209574,3,5.962063,62.8,12.466667,15,31.6,100,4
"ETParc1","2017-10-02",-0.002402,0.000466,0.006236,3,8.263459,71.5,11.786667,15,31.6,100,4
"ETParc1","2017-10-16",0.000568,-0.003242,-0.220374,3,9.060117,71.5,11.1,16.4,31.6,100,4
"ETParc1","2017-10-23",-0.001242,0.000684,-0.220374,4,5.228721,90.4,10.726667,10.7,14.5,100,4
"ETParc1","2017-10-30",-0.000141,0.003088,-0.220374,4,14.68976,90.4,9.763333,10.7,16.1,100,4
"ETParc1","2017-11-06",-0.000799,-0.007239,-0.050487,4,7.770396,94.8,8.44,6.4,16.1,100,4
"ETParc1","2018-04-02",-0.000799,-0.007239,-0.050487,4,11.142625,87.8,2.473333,1.8,16.1,100,1
"ETParc1","2018-04-09",-0.004547,0.029597,-0.050487,1,14.032513,88.4,2.563333,1.8,6.3,92.3,1
"ETParc1","2018-04-16",0.002539,-0.007772,0.055205,1,3.892606,88.6,2.396667,1.8,10.2,100,1
"ETParc1","2018-05-14",-0.000489,-0.047203,-0.049404,1,15.907486,85.8,6.903333,5.7,17.5,100,2
"ETParc1","2018-05-21",-0.001399,-0.047203,-0.049404,2,13.171922,85.8,7.226667,5.7,12.4,100,2
"ETParc1","2018-05-28",-0.003889,0.022851,-0.049404,2,13.845663,89,7.106667,5.7,18.4,100,3
"ETParc1","2018-06-04",-0.000884,-0.00005,-0.021853,2,9.914588,89,8.233333,10.8,18.4,100,3
"ETParc1","2018-06-11",-0.000351,0.051724,-0.03076,2,7.333452,86.3,8.65,10.8,18.4,100,3
"ETParc1","2018-06-18",0.001701,-0.004653,-0.023412,2,8.082285,85.9,10.01,11.9,24.1,100,3
"ETParc1","2018-06-25",-0.001084,-0.009809,-0.023412,3,7.669792,67,11.536667,11.9,24,89.9,3
"ETParc1","2018-07-02",0.000441,0.009817,-0.023412,3,5.306241,63.3,12.77,11.9,24,97.7,3
"ETParc1","2018-07-09",-0.000987,0.008007,-0.00927,3,3.095004,63.3,13.753333,15.1,25.1,97.7,3
"ETParc1","2018-07-16",0.000058,-0.018915,-0.032517,3,6.488048,60.9,14.39,19.1,25.1,97.7,3
"ETParc1","2018-07-23",0.000097,-0.01022,0.004928,3,8.412066,55.4,14.356667,19.1,25.1,98.9,3
"ETParc1","2018-07-30",0.000379,0.017905,0.039124,3,4.942286,53.2,13.916667,19.1,25.1,98.9,3
"ETParc1","2018-08-06",0.000511,-0.008404,-0.031908,3,4.502116,53.2,15.17,19.8,28.2,98.9,3
"ETParc1","2018-08-13",0.000213,-0.00547,0.018052,3,8.03439,67,15.683333,19.8,28.2,98.9,3
"ETParc1","2018-08-20",-0.000551,0.006514,-0.007471,3,10.713365,75.5,16.033333,19.7,28.2,99,3
"ETParc1","2018-08-27",-0.001034,-0.006469,-0.017723,3,4.91993,75.5,16.49,19.7,28.2,99,3
"ETParc1","2018-09-03",-0.00044,-0.000678,0.003994,3,4.35305,66.1,16.45,19.7,28.2,99,3
"ETParc1","2018-09-10",-0.000613,0.005185,-0.014138,3,15.619524,94.2,15.27,14.7,28.2,100,3
"ETParc1","2018-09-17",-0.000828,-0.002972,0.000963,3,8.671931,94.2,15.023333,14.7,28.2,100,3
"ETParc1","2018-09-24",0.000554,0.001034,0.031065,3,13.869511,90.5,14.7,14.7,28.2,100,3
"ETParc1","2018-10-01",0.001576,0.007066,0.012609,3,7.653633,88,13.736667,14.7,28.2,100,3
"ETParc1","2018-10-08",-0.000975,-0.00374,-0.012811,3,9.145855,75.5,12.633333,15.1,28.2,100,3
"ETParc1","2018-10-15",-0.001001,-0.00374,-0.012811,3,5.300314,87.6,11.796667,10.9,28.2,100,3
"ETParc1","2018-10-22",-0.004933,0.018414,0.001666,3,3.010379,87.6,10.666667,10.9,28.2,100,3
"ETParc1","2019-04-22",0.001188,0.08441,0.001666,3,12.856868,95.7,4.316667,4.3,28.2,100,2
"ETParc1","2019-04-29",0.002879,0.08441,0.001666,3,14.109976,95.4,4.856667,4.3,28.2,100,2
"ETParc1","2019-05-06",0.00229,-0.015007,0.001666,2,4.737741,85.7,6.2,6.9,16.3,100,2
"ETParc1","2019-05-13",0.00249,0.006798,-0.051353,2,9.070465,70.4,7.77,8.1,19.8,100,2
"ETParc1","2019-05-20",0.002797,0.017678,0.040679,2,5.141938,69.7,7.956667,8.1,21.4,100,3
"ETParc1","2019-05-27",0.002797,0.017678,0.040679,2,6.827361,59,8.746667,12.1,21.4,100,3
"ETParc1","2019-06-03",0.001144,0.01237,0.000943,2,8.546706,59,9.58,12.1,23,100,3
"ETParc1","2019-06-10",0.001735,0.000152,0.007785,2,5.662996,53.5,9.79,12.1,23,100,3
"ETParc1","2019-06-17",-0.000113,0.002799,-0.01138,2,8.021162,58.6,10.5,13.1,23,100,3
"ETParc1","2019-06-24",0.000188,0.016962,0.001693,3,7.71242,58.6,11.963333,15.6,24.7,99.6,3
"ETParc1","2019-07-01",-0.000018,-0.013326,-0.008964,3,11.778855,55.7,13.33,15.6,28.1,99.6,3
"ETParc1","2019-07-08",0.000178,-0.009235,-0.010603,3,7.545828,54.6,14.693333,18.1,28.1,99.6,3
"ETParc1","2019-07-15",-0.001047,0.006901,-0.035583,3,8.252042,53.3,15.603333,20.1,28.1,99.6,3
"ETParc1","2019-07-22",-0.000178,-0.005933,0.021867,3,8.134026,53.3,16.686667,20.8,28.1,99.6,3
"ETParc1","2019-07-29",0.00043,-0.001009,0.009074,3,13.265925,57.5,16.87,20.8,28.1,100,3
"ETParc1","2019-08-05",-0.000304,-0.016797,-0.009808,3,5.067027,57.5,16.91,20.8,28.1,100,3
"ETParc1","2019-08-12",-0.000033,-0.016797,-0.009808,3,7.950861,50.3,16.856667,21.3,28.1,100,3
"ETParc1","2019-08-19",-0.001309,0.000379,-0.004158,3,10.309127,57.8,16.903333,21.3,28.1,100,3
"ETParc1","2019-08-26",-0.002074,0.006598,-0.005906,3,8.421373,68,16.316667,21.6,28.1,100,3
"ETParc1","2019-09-02",0.000882,0.004859,-0.023232,3,3.418925,68,16.123333,21,28.1,100,3
"ETParc10","2015-08-24",-0.004207,-0.004711,0.013178,3,5.844245,60.78,19.488333,20.77,31.48,86.2,3
"ETParc10","2015-08-31",-0.011769,-0.01303,-0.032543,3,7.901676,60.78,19.449667,20.77,31.48,86.2,3
"ETParc10","2015-09-07",-0.011769,-0.01303,-0.032543,3,7.089132,69.71,17.970667,17.48,31.48,89.3,3
"ETParc10","2015-09-14",-0.005559,0.008051,0.024596,3,8.633315,69.71,17.392667,17.48,31.48,89.4,4
"ETParc10","2015-09-21",0.004693,0.000784,-0.010751,3,7.548673,69.71,16.456333,16.96,31.48,93.2,4
"ETParc10","2015-09-28",0.002524,0.000784,-0.010751,3,6.824875,68.28,15.762667,16.96,31.48,93.2,4
"ETParc10","2015-10-05",0.00083,-0.002148,0.001095,3,10.028657,70.02,15.328667,16.96,31.48,93.2,4
"ETParc10","2015-10-12",-0.000865,-0.002148,0.001095,3,7.285194,81.38,14.428,16.65,31.48,93.2,4
"ETParc10","2015-10-19",-0.000865,-0.002148,0.001095,4,6.44581,84.45,14.102667,16.61,18.14,92.7,4
"ETParc10","2015-10-26",-0.000865,-0.002148,0.001095,4,12.754733,89.82,13.233667,14.48,18.14,93.1,4
"ETParc10","2015-11-02",-0.000865,-0.002148,0.001095,4,3.109007,89.82,12.259333,12.88,18.14,93.7,4
"ETParc10","2015-11-09",-0.000865,-0.002148,0.001095,4,3.040717,89.82,11.669,12.88,18.14,93.7,4
"ETParc10","2016-03-07",-0.018368,0.001248,0.001095,4,9.59726,80.1,4.182308,4.46,18.14,93.7,2
"ETParc10","2016-03-14",-0.022347,-0.021304,0.001095,4,7.268553,76.88,3.877,4.46,18.14,93.7,2
"ETParc10","2016-03-21",0.01964,-0.021304,0.001095,2,4.851462,77.61,4.638889,4.46,11.84,93,2
"ETParc10","2016-03-28",0.007287,0.01907,0.023776,2,7.415105,77.61,5.02,5.69,13.58,93,2
"ETParc10","2016-04-04",0.00111,0.01907,0.023776,2,14.41764,85.54,5.525333,5.69,16.88,93.1,2
"ETParc10","2016-04-11",-0.0025,-0.009818,-0.022248,2,12.187228,85.54,6.724333,9.12,16.88,93.1,2
"ETParc10","2016-04-18",-0.013743,0.007619,-0.120344,2,5.0522,85.54,7.400667,9.12,17.22,93.1,2
"ETParc10","2016-04-25",-0.005847,-0.008486,0.058066,2,12.785503,86.85,8.410667,9.62,17.34,93.1,2
"ETParc10","2016-05-02",-0.008951,0.051778,-0.031371,2,13.328352,86.85,9.570333,10.42,18.59,93.1,2
"ETParc10","2016-05-09",-0.012722,0.051778,-0.031371,2,22.552063,79.65,10.418,11.3,19.9,93.1,3
"ETParc10","2016-05-16",0.001868,0.051778,-0.031371,2,10.942245,86.54,10.408667,11.18,19.9,93.4,3
"ETParc10","2016-05-23",-0.011516,0.051778,-0.031371,2,6.14344,86.54,11.088667,11.18,22.71,93.4,3
"ETParc10","2016-05-30",0.004734,-0.020296,-0.006789,2,7.188752,70.32,11.314333,11.18,22.71,93.4,3
"ETParc10","2016-06-06",0.003702,0.004715,0.005482,2,10.154741,70.32,11.978333,11.18,24.21,93.4,3
"ETParc10","2016-06-13",-0.001573,-0.006286,0.005482,3,5.363841,55.81,14.021667,16.04,29.04,65.81,3
"ETParc10","2016-06-20",-0.001573,-0.006286,0.005482,3,10.871445,52.34,14.456333,16.04,29.04,77.1,3
"ETParc10","2016-06-27",-0.002283,0.000928,0.066692,3,4.331008,52.34,15.338667,16.52,29.04,77.1,3
"ETParc10","2016-07-04",-0.000309,-0.001658,-0.010221,3,8.276957,46.2,17.153333,17.21,30.81,77.1,3
"ETParc10","2016-07-11",-0.005072,0.007051,-0.021131,3,14.082037,69.33,17.839667,17.21,30.81,93.5,3
"ETParc10","2016-07-18",-0.006418,-0.002075,-0.032376,3,8.258293,69.33,18.862667,22.1,30.81,93.5,3
"ETParc10","2016-07-25",-0.002459,0.000569,0.02556,3,5.810648,45.4,19.964667,22.1,31.05,93.5,3
"ETParc10","2016-08-01",-0.007098,0.009883,-0.007849,3,6.822856,48.42,20.278667,22.1,31.05,93.5,3
"ETParc10","2016-08-08",-0.007949,-0.004673,-0.039685,3,4.00356,48.42,20.452,26.46,31.05,93.5,3
"ETParc10","2016-08-15",-0.006019,0.020631,-0.075332,3,6.648977,48.46,20.084667,25.83,31.05,93.5,3
"ETParc10","2016-08-22",-0.00302,-0.010239,0.020053,3,6.785047,52.19,19.923333,25.83,31.05,93.5,3
"ETParc10","2016-08-29",-0.004661,0.01107,0.00176,3,6.551551,52.19,19.734333,25.83,31.05,93.5,3
"ETParc10","2016-09-05",-0.004908,0.00424,-0.00056,3,11.064671,52.19,19.565333,25,31.95,93.5,3
"ETParc10","2016-09-12",-0.002991,-0.000322,0.02797,3,7.364146,48.9,19.565,24.48,32.94,93.5,3
"ETParc10","2016-09-19",-0.010302,0.030602,-0.033043,3,13.986426,71.48,18.065333,16.47,32.94,93.5,3
"ETParc10","2016-09-26",-0.00979,0.003423,0.008103,3,9.06881,71.48,17.264667,16.47,32.94,93.5,4
"ETParc10","2016-10-03",-0.004925,0.001195,0.009724,3,4.845802,57.91,16.120667,16.47,32.94,93.5,4
"ETParc10","2016-10-10",-0.008133,0.010351,-0.066826,3,22.386121,89.83,14.023,-9.999,32.94,100,4
"ETParc10","2016-10-17",-0.012143,0.0002,-0.122986,3,22.386121,89.83,14.043381,-9.999,32.94,100,4
"ETParc10","2016-10-24",-0.011245,-0.000123,0.085451,3,9.162536,87.5,13.76719,-9.999,32.94,100,4
"ETParc10","2016-10-31",-0.007973,-0.004976,0.085451,4,6.244888,87.5,12.543381,-9.999,20.21,92.3,4
"ETParc10","2016-11-07",-0.017503,0.012265,-0.033997,4,6.481819,87.5,12.214091,7.65,20.21,92.7,4
"ETParc10","2016-11-14",-0.011326,-0.007112,-0.012682,4,6.220478,84.41,10.443103,7.01,20.21,93.8,4
"ETParc10","2016-11-21",-0.014201,-0.007112,-0.033201,4,11.942022,91.71,8.533,7.01,20.21,93.8,4
"ETParc10","2017-03-13",-0.000017,-0.010029,-0.033201,4,11.227677,89.4,6.961,7.4,20.21,93.8,2
"ETParc10","2017-03-20",0.002805,0.003646,-0.033201,4,10.839495,79.73,7.337333,7.4,20.21,93.8,2
"ETParc10","2017-03-27",-0.02235,0.059928,-0.033201,1,7.327769,79.42,6.778333,6.33,12.29,92.2,2
"ETParc10","2017-04-03",-0.007862,-0.029638,0.01227,1,10.63089,77.74,7.041667,6.33,16.62,92.2,2
"ETParc10","2017-04-10",-0.007861,0.004995,-0.013558,1,4.282711,77.74,6.700333,6.33,17.15,92.2,3
"ETParc10","2017-04-17",-0.007248,0.000347,-0.013558,2,11.726568,64.62,7.864667,6.33,21.49,90.6,3
"ETParc10","2017-04-24",-0.002352,0.002733,0.001408,2,5.493658,64.62,9.268667,10.95,22.2,90.6,3
"ETParc10","2017-05-01",-0.00092,0.002733,0.001408,2,13.894912,93.58,10.107333,12.45,22.2,94.3,3
"ETParc10","2017-05-08",-0.001582,-0.001107,-0.00323,2,10.276004,93.58,11.127667,12.45,22.2,94.3,3
"ETParc10","2017-05-15",0.005454,-0.001783,-0.00323,3,16.436198,81.4,11.530667,12.45,21.79,92.6,3
"ETParc10","2017-05-22",0.000401,-0.001303,0.006779,3,3.905268,81.4,11.985667,12.45,22.84,92.6,3
"ETParc10","2017-05-29",0.000401,-0.001303,0.006779,3,11.033538,63.51,12.784667,13.39,25.65,92.6,3
"ETParc10","2017-06-05",-0.002359,-0.001037,0.002183,3,4.897992,63.51,14.214333,14.32,26,92.6,3
"ETParc10","2017-06-12",0.003456,0.059167,0.21545,3,3.74438,57.67,15.530333,18.05,28.82,92.6,3
"ETParc10","2017-06-19",0.00677,0.001466,-0.054042,3,9.174571,48.73,17.517,20.01,32.26,92.6,3
"ETParc10","2017-06-26",0.002865,-0.014716,-0.032385,3,7.086169,48.73,18.630333,20.01,32.26,92.6,3
"ETParc10","2017-07-03",0.005595,0.011562,0.004494,3,10.850431,55.37,18.396333,19.64,32.26,92.6,3
"ETParc10","2017-07-10",-0.000118,0.011562,0.004494,3,12.789167,70.69,18.560667,19.64,32.26,92.6,3
"ETParc10","2017-07-17",-0.010279,-0.041233,-0.044128,3,8.849014,70.69,19.039667,19.64,35.2,92.6,3
"ETParc10","2017-07-24",0.004001,-0.006382,0.075485,3,7.845473,43.08,18.603,19.64,35.2,92.6,3
"ETParc10","2017-07-31",0.004531,0.012027,-0.05141,3,6.271597,43.06,19.498667,21.47,35.2,92.6,3
"ETParc10","2017-08-07",0.007637,0.02,-0.296834,3,5.324978,33.45,20.565667,23.12,35.2,92.6,3
"ETParc10","2017-08-14",0.013702,-0.006755,-0.024084,3,11.140888,48.03,19.887,23.12,35.2,92.6,3
"ETParc10","2017-08-21",0.002839,-0.004142,0.013151,3,8.399463,48.03,20.301667,24.87,35.2,92.6,3
"ETParc10","2017-08-28",0.002482,0.014368,-0.18602,3,20.465228,82.33,20.257667,18.67,35.2,93.6,3
"ETParc10","2017-09-04",-0.001232,0.001311,0.101232,3,10.928839,82.33,19.556333,18.67,35.2,93.6,3
"ETParc10","2017-09-11",0.00213,-0.002794,0.061461,3,6.198101,82.33,19.003,18.67,35.2,93.6,3
"ETParc10","2017-09-18",0.001687,0.003353,0.083412,3,6.394176,48.89,17.897667,18.67,35.2,93.6,4
"ETParc10","2017-09-25",0.000069,-0.004792,-0.016759,3,7.919187,51.87,16.534,18.67,35.2,93.6,4
"ETParc10","2017-10-02",0.000519,0.00325,0.062436,3,6.914119,56.29,16.179667,19.49,35.2,93.6,4
"ETParc10","2017-10-09",-0.000512,0.011189,0.198572,3,5.428885,56.29,15.228,19.49,35.2,93.6,4
"ETParc10","2017-10-16",0.001629,0.005623,-0.076273,3,4.10714,53.27,15.126667,19.49,35.2,93.6,4
"ETParc10","2017-10-23",-0.000388,-0.07178,-0.15972,4,14.400319,85.2,14.977,15.12,20.92,94,4
"ETParc10","2017-10-30",0.000803,0.003846,-0.100054,4,9.702284,85.2,13.861,15.12,20.92,94,4
"ETParc10","2017-11-06",0.001851,-0.009977,0.109289,4,9.379085,81.69,12.565667,11.73,20.92,94,4
"ETParc10","2017-11-13",0.002739,0.002143,-0.049696,4,4.246346,81.69,10.192667,9.42,20.92,94,4
"ETParc10","2017-11-20",0.00561,0.00564,-0.143591,4,5.829216,63.48,8.084,8.79,20.92,94,4
"ETParc10","2018-03-12",0.002139,0.042057,-0.143591,4,7.41525,90.06,5.247667,5.99,20.92,94,1
"ETParc10","2018-03-19",0.000267,0.042057,-0.143591,4,5.172056,90.25,6.270667,5.99,20.92,94,1
"ETParc10","2018-03-26",-0.017861,-0.007798,-0.143591,1,12.476079,90.25,6.414,6.17,9.65,94,2
"ETParc10","2018-04-02",-0.009947,-0.008336,-0.143591,1,7.394572,87.22,6.061333,6.17,15.63,94,2
"ETParc10","2018-04-09",-0.004911,0.017697,0.025559,1,8.042587,79.68,6.167667,6.17,15.63,94,2
"ETParc10","2018-04-16",-0.006337,-0.095105,-0.035797,1,5.872177,83.42,5.891,6.17,15.63,94,2
"ETParc10","2018-04-23",-0.001896,0.026386,-0.00019,1,6.038757,83.42,7.488333,7.02,18.58,94,2
"ETParc10","2018-04-30",-0.002783,-0.004216,-0.00019,2,5.323297,75.91,8.732333,8.7,18.75,90.9,2
"ETParc10","2018-05-07",-0.001671,-0.013358,-0.064832,2,6.238571,75.18,8.944,8.7,18.75,93.4,3
"ETParc10","2018-05-14",0.001653,-0.011068,0.001411,2,12.993186,76.05,10.126667,9.34,19.03,93.4,3
"ETParc10","2018-05-21",0.00344,0.042879,0.002145,2,14.458551,76.05,10.591,9.34,20,93.4,3
"ETParc10","2018-05-28",0.001386,-0.012339,-0.027767,2,5.00724,72.42,10.699,9.34,20,93.4,3
"ETParc10","2018-06-04",0.009305,0.064341,-0.011081,2,5.113161,72.42,11.898333,14.04,20,93.4,3
"ETParc10","2018-06-11",0.007202,-0.007006,-0.011081,3,5.362473,71.63,12.215667,14.04,19.31,85,3
"ETParc10","2018-06-18",0.005388,-0.035614,-0.025972,3,8.798509,71.63,13.685667,15.71,28.09,85,3
"ETParc10","2018-06-25",0.006006,-0.002469,-0.003887,3,8.721068,60.38,15.069667,15.77,28.09,85,3
"ETParc10","2018-07-02",0.001425,0.005654,0.029594,3,5.119513,60.38,15.949333,16.48,28.09,85.6,3
"ETParc10","2018-07-09",-0.000459,-0.002231,-0.010363,3,6.190266,60.38,16.914,17.72,29.17,85.6,3
"ETParc10","2018-07-16",0.001513,0.027717,0.019082,3,7.302837,56.96,17.146667,20.39,29.17,85.6,3
"ETParc10","2018-07-23",0.00273,0.001438,0.006069,3,4.779229,56.96,16.972667,20.39,29.17,85.6,3
"ETParc10","2018-07-30",-0.000144,0.029685,-0.041547,3,3.995472,49.75,17.005333,20.39,29.17,85.6,3
"ETParc10","2018-08-06",0.000947,-0.005299,0.000558,3,4.790107,41.93,18.165333,20.39,33.24,85.6,3
"ETParc10","2018-08-13",0.003278,0.009054,-0.036536,3,7.048828,45.37,18.694333,20.39,33.24,85.6,3
"ETParc10","2018-08-20",0.000023,0.010485,0.000464,3,7.383228,56.15,19.226,24.5,33.24,85.6,3
"ETParc10","2018-08-27",0.002038,-0.016782,-0.009684,3,6.803491,56.15,19.903333,24.5,33.24,85.6,3
"ETParc10","2018-09-03",0.002555,0.004965,-0.002769,3,7.301269,59.29,19.821,24.5,33.24,85.6,3
"ETParc10","2018-09-10",0.001389,-0.012236,-0.007623,3,7.500755,72.92,18.723,19.66,33.24,93.7,3
"ETParc10","2018-09-17",0.003261,-0.000358,-0.009087,3,7.394704,75.36,18.163667,19.66,33.24,93.7,3
"ETParc10","2018-09-24",0.001473,-0.00113,0.011467,3,11.502136,75.36,17.695667,19.66,33.24,93.7,3
"ETParc10","2018-10-01",0.004381,0.037229,-0.005649,3,8.626844,64.77,17.067333,19.66,33.24,93.7,4
"ETParc10","2018-10-08",0.002893,-0.02693,0.012331,3,7.933845,60.9,16.288,18.43,33.24,93.7,4
"ETParc10","2018-10-15",-0.000296,0.057343,0.05762,3,7.221216,76.39,15.417333,12.6,33.24,93.7,4
"ETParc10","2018-10-22",0.000848,-0.005574,0.015379,3,6.256777,90.24,13.758333,12.44,33.24,94.3,4
"ETParc10","2018-10-29",-0.001726,0.01182,0.042747,3,5.08837,90.24,11.949333,7.1,33.24,94.3,4
"ETParc10","2018-11-05",0.006126,0.039227,0.042747,4,1.945471,84.73,10.168,7.1,11.59,93.7,4
"ETParc10","2019-03-11",0.006528,-0.03335,0.042747,4,10.887399,79.38,5.358,8.93,11.59,93.7,2
