TIME,fenologia_h1,MEANB05_AVG_bk_w-1_d1Y_s30,MINIMUMNDMI_LAST_bk_w-1_d1Y_s30,MINIMUMGCI_LAST_bk_w-1_d1Y_sfen==1-Inf-L,FENOLOGIA_LAST_bk_w-1_s30,avgH_SD_bk_w-1_s7,avgH_MAX_bk_w-1_s15,minT_AVG_bk_w-1_s30,avgT_MIN_bk_w-1_s30,avgT_MAX_bk_w-1_sfen==1-Inf-L,maxH_MAX_bk_w-1_sfen==1-Inf-L
2016-09-26,4,-0.002308,0.004655,-0.091923,4,7.94412,68.5,16.54,16.6,24.5,53.4
2016-10-03,4,-0.000711,0.000512,-0.091923,4,3.072846,54.2,15.66,16.6,24.9,69.1
2016-10-10,4,7.8e-05,0.007554,-0.102261,4,4.800149,50.3,14.18,16.6,24.9,75.8
2016-10-17,4,6.5e-05,0.051114,0.088774,4,8.483457,84.9,13.603333,15.1,24.9,93.4
2017-04-10,2,-0.000932,0.002115,0.088774,4,3.435944,84.5,6.336667,6.7,24.9,93.4
2017-04-17,2,-0.000657,-0.010297,0.088774,2,11.063884,66.2,7.353333,6.7,21.1,74.6
2017-04-24,2,0.00028,0.003373,0.088774,2,5.681842,66.2,8.726667,11.4,22.5,86.2
2017-05-01,2,0.00028,0.003373,0.088774,2,13.735408,90.7,9.643333,13.2,22.5,97.7
2017-05-08,3,0.000388,0.003783,0.01696,2,9.287934,90.7,10.9,13.2,22.5,97.7
2017-05-15,3,-0.003198,0.050645,0.01696,3,16.766577,82.4,11.43,13.2,22.9,61.6
2017-05-22,3,-0.002432,0.011457,0.040676,3,5.036817,82.4,11.78,13.2,24.8,81.2
2017-05-29,3,-0.001351,-0.014084,-0.043841,3,9.444197,60.1,12.613333,13.9,26.4,88.5
2017-06-05,3,-0.000918,0.022991,0.113566,3,4.617255,60.1,13.936667,15.2,27.2,88.5
2017-06-12,3,0.003074,0.048583,0.269743,3,3.093465,56.2,15.056667,18.7,29.6,88.5
2017-06-19,3,0.004212,0.004848,-0.089282,3,7.15748,45.7,17.196667,21.0,33.1,88.5
2017-06-26,3,0.00414,-0.0267,0.011163,3,5.899112,45.7,18.203333,21.0,33.1,88.5
2017-07-03,3,0.009939,0.007513,-0.010556,3,9.67082,51.9,17.81,20.2,33.1,88.5
2017-07-10,3,0.000477,0.036096,-0.107435,3,12.152777,68.2,18.13,20.2,33.1,88.5
2017-07-17,3,-0.005883,-0.038268,-0.033527,3,8.751517,68.2,18.443333,20.2,35.0,88.5
2017-07-24,3,0.004083,0.021052,0.073244,3,6.289863,41.1,17.95,20.2,35.0,88.5
2017-07-31,3,0.00078,0.012079,0.03626,3,5.968529,41.1,18.766667,22.3,35.0,88.5
2017-08-07,3,0.003553,-0.002155,0.233408,3,4.675977,35.7,19.663333,23.9,35.0,88.5
2017-08-14,3,0.010537,0.001172,-0.143957,3,8.869504,43.4,18.95,23.9,35.0,88.5
2017-08-21,3,0.000737,-0.00123,0.031637,3,6.542935,43.4,19.26,24.9,35.0,88.5
2017-08-28,3,0.00357,0.020833,-0.173671,3,19.295978,80.1,19.433333,19.2,35.0,94.1
2017-09-04,3,0.000905,0.003226,0.062379,3,10.175461,80.1,18.873333,19.2,35.0,94.1
2017-09-11,3,0.002868,0.000796,0.08461,3,4.341165,80.1,18.45,19.2,35.0,94.1
2017-09-18,3,0.002889,-0.003191,0.071227,3,4.442114,42.8,17.046667,19.1,35.0,94.1
2017-09-25,4,0.000866,-0.002527,-0.088126,3,5.787589,46.3,15.716667,19.1,35.0,94.1
2017-10-02,4,0.004237,0.035008,-0.088126,4,6.75179,53.4,15.186667,19.1,23.9,69.7
2017-10-09,4,0.000232,0.008112,0.306007,4,5.150081,53.4,14.536667,19.1,24.0,80.4
2017-10-16,4,0.001444,-0.047996,-0.051235,4,2.754045,52.2,14.58,20.0,24.1,80.4
2017-10-23,4,0.000484,-0.020991,-0.073475,4,12.692893,85.9,14.613333,15.7,24.1,97.6
2017-10-30,4,-0.002506,-0.002999,-0.168222,4,7.512307,85.9,13.46,15.7,24.1,97.6
