TIME,fenologia_h1,MEANB05_AVG_bk_w-1_d1Y_s30,MINIMUMNDMI_LAST_bk_w-1_d1Y_s30,MINIMUMGCI_LAST_bk_w-1_d1Y_sfen==1-Inf-L,FENOLOGIA_LAST_bk_w-1_s30,avgH_SD_bk_w-1_s7,avgH_MAX_bk_w-1_s15,minT_AVG_bk_w-1_s30,avgT_MIN_bk_w-1_s30,avgT_MAX_bk_w-1_sfen==1-Inf-L,maxH_MAX_bk_w-1_sfen==1-Inf-L
2016-02-29,2,8.5e-05,-0.004986,0.072816,4,6.879193,90.78,6.617333,3.72,18.35,94.6
2016-03-07,2,0.002292,-0.002198,0.072816,4,12.344826,85.98,5.649667,3.72,18.35,94.6
2016-03-14,2,-0.003322,0.009699,0.072816,2,8.530411,75.27,4.571,3.72,11.26,92.7
2016-03-21,2,-0.003184,-0.000287,0.072816,2,4.481326,81.34,5.466667,3.72,11.53,95.4
2016-03-28,2,-0.001514,0.010104,0.084083,2,10.101181,82.73,5.630667,5.5,12.8,95.4
2016-04-04,2,0.000959,0.010104,0.084083,2,16.795554,86.86,6.049333,5.93,16.1,95.4
2016-04-11,2,-0.000161,-0.006414,-0.039551,2,16.249566,86.86,7.060667,8.32,16.1,95.4
2016-04-18,2,-0.001774,0.002282,0.010022,2,7.195181,86.86,7.729667,8.32,16.1,95.4
2016-04-25,2,0.000538,0.001379,0.010594,2,11.159706,81.92,8.616,9.19,16.97,95.4
2016-05-02,2,0.000982,0.001379,0.010594,2,7.927986,81.92,9.782333,9.67,17.48,95.4
2016-05-09,2,0.000481,0.001379,0.010594,2,29.051589,84.84,10.759,9.76,19.4,95.4
2016-05-16,2,0.003318,0.003846,-0.000237,2,13.41775,89.15,10.893,10.31,19.4,95.4
2016-05-23,2,-0.000466,0.003846,-0.000237,2,9.263783,89.15,11.975333,10.31,21.32,95.4
2016-05-30,3,-0.001874,-0.007425,0.039661,2,6.140366,74.87,11.720667,10.31,21.32,95.4
2016-06-06,3,-0.00147,-0.00272,0.015304,2,12.605242,74.87,12.101,10.31,23.38,95.4
2016-06-13,3,-0.000926,-0.001377,0.015304,3,8.90784,60.92,14.329333,14.83,28.16,75.25
2016-06-20,3,-0.00032,0.019315,-0.065131,3,11.681666,64.5,14.3,14.83,28.16,87.7
2016-06-27,3,-0.001699,-0.017961,0.055857,3,9.981773,64.5,15.880667,14.97,28.16,87.7
2016-07-04,3,-0.000752,0.001574,-0.000534,3,12.612115,56.17,17.680667,15.4,29.93,87.7
2016-07-11,3,0.002705,0.024393,0.012119,3,14.701241,68.63,18.329667,15.4,29.93,90.0
2016-07-18,3,-0.000911,-0.006114,0.078801,3,12.008164,68.63,19.621333,21.81,29.93,90.0
2016-07-25,3,0.002159,0.000817,0.002269,3,7.171364,58.22,20.304,21.81,29.93,90.0
2016-08-01,3,-0.000209,0.007814,-0.024568,3,9.718091,56.4,20.526333,21.81,29.93,92.7
2016-08-08,3,-0.004414,-0.008477,-0.00661,3,6.214668,56.4,20.765667,23.65,29.93,92.7
2016-08-15,3,-0.002982,-0.00023,0.067587,3,9.597719,56.39,20.423667,23.0,29.93,92.7
2016-08-22,3,-0.001095,0.000365,-0.024152,3,9.475668,61.75,20.296333,23.0,29.93,92.7
2016-08-29,3,-0.002764,0.001138,-0.010684,3,6.896374,61.75,20.463,23.0,29.93,92.7
2016-09-05,3,-0.002698,-0.008523,0.01871,3,17.571033,61.75,20.707333,23.0,32.4,92.7
2016-09-12,3,-0.001839,0.00498,0.018849,3,9.429165,59.93,20.895333,23.39,32.94,92.7
2016-09-19,3,-0.005112,0.0636,-0.068143,3,16.34783,73.95,19.633,15.48,32.94,92.7
2016-09-26,3,-0.004157,-0.003569,0.057326,3,9.630965,73.95,18.451,15.48,32.94,92.7
2016-10-03,4,-0.003109,0.004247,0.018245,3,6.293316,64.18,17.404667,15.48,32.94,92.7
2016-10-10,4,-0.002116,-1.9e-05,-0.100413,3,6.06239,58.24,15.846333,15.48,32.94,92.7
2016-10-17,4,0.000148,0.002648,-0.100413,4,9.561215,83.42,14.838333,13.52,18.61,92.7
2016-10-24,4,0.003385,0.002648,-0.100413,4,10.137461,87.0,14.486,13.52,20.35,93.5
2016-10-31,4,-0.000548,0.002031,0.007069,4,6.639241,87.0,14.331333,13.52,22.1,93.5
2016-11-07,4,-0.000721,0.002031,0.007069,4,12.838746,84.46,13.301,7.57,22.1,93.8
2016-11-14,4,-0.006953,-0.002433,-0.013863,4,11.689374,81.85,12.278333,7.57,22.1,93.9
2017-03-13,1,-0.00062,-0.004158,-0.013863,4,16.457005,91.55,8.389667,6.8,22.1,93.9
2017-03-20,1,0.000694,-0.00093,-0.013863,4,18.151409,86.8,8.592333,6.8,22.1,93.9
2017-03-27,2,0.000892,-0.00093,-0.013863,1,6.416972,86.8,7.841667,5.88,10.65,92.8
2017-04-03,2,-0.000884,-0.049759,0.022866,1,12.733118,77.34,8.404667,5.88,15.6,92.8
2017-04-10,2,-0.001114,0.018115,0.022866,2,11.726673,77.02,8.3,5.88,16.98,84.5
2017-04-17,2,-4.6e-05,-0.037723,0.033705,2,14.189334,69.04,9.370333,5.88,20.71,92.6
2017-04-24,2,0.001835,0.041843,0.026721,2,6.280282,69.04,10.773,10.58,20.77,92.6
2017-05-01,2,0.002736,0.041843,0.026721,2,9.139582,84.24,11.076,11.41,20.77,93.5
2017-05-08,2,0.001831,-0.006065,0.00763,2,16.61794,84.24,11.607667,11.41,21.16,93.5
2017-05-15,3,-0.006719,0.018598,0.088191,2,19.331587,82.98,11.742667,11.41,21.16,93.5
2017-05-22,3,-0.004862,-0.008772,0.084086,2,8.559838,82.98,12.435333,11.41,21.96,93.5
2017-05-29,3,-0.004862,-0.008772,0.084086,3,17.56967,68.97,13.512333,12.11,23.53,91.6
2017-06-05,3,-0.007019,-0.001798,0.084086,3,5.661772,68.97,14.747333,14.07,24.28,91.6
2017-06-12,3,0.003506,0.087784,0.490957,3,5.798147,68.97,16.235333,17.3,26.3,91.6
2017-06-19,3,0.005915,0.087784,0.490957,3,12.941226,59.78,17.811,17.58,29.67,91.6
2017-06-26,3,0.005941,0.002402,-0.095339,3,9.70433,59.78,18.806667,17.58,30.02,91.6
2017-07-03,3,0.00927,0.040786,0.057015,3,12.984909,63.86,18.718667,17.73,30.02,91.6
2017-07-10,3,0.003889,0.040786,0.057015,3,13.829506,72.97,18.689,17.73,30.02,91.6
2017-07-17,3,-0.002474,-0.046603,-0.19611,3,13.31457,72.97,19.379333,17.73,35.08,91.6
2017-07-24,3,0.008464,0.01577,-0.04202,3,10.684081,51.39,18.831667,17.73,35.08,91.6
2017-07-31,3,0.006085,-0.001673,0.012711,3,9.058271,49.81,20.302667,20.18,35.08,91.6
2017-08-07,3,0.007413,0.011982,-0.510011,3,6.346681,42.4,21.443667,21.51,35.08,91.6
2017-08-14,3,0.009667,-0.002296,0.083601,3,13.588096,56.67,20.598667,21.51,35.08,91.6
2017-08-21,3,0.001441,0.002473,0.125261,3,9.278498,56.67,21.256667,22.93,35.08,91.6
2017-08-28,3,0.003622,0.019428,0.19414,3,17.84058,73.37,21.07,19.43,35.08,91.6
2017-09-04,3,0.002923,-0.000883,0.16232,3,10.923923,73.79,20.003333,18.42,35.08,91.6
2017-09-11,3,0.004955,0.003867,0.088498,3,8.46836,73.79,19.6,18.42,35.08,91.6
2017-09-18,4,0.00482,0.003641,0.030829,3,6.810337,50.13,18.381667,17.94,35.08,91.6
2017-09-25,4,0.003736,0.010048,0.033482,3,9.054071,58.76,17.238333,17.94,35.08,91.6
2017-10-02,4,0.000902,0.014567,0.010152,4,10.387132,67.82,17.174333,17.94,23.01,83.9
2017-10-09,4,-0.000323,-0.003987,0.24337,4,9.858637,67.82,16.736333,17.94,24.29,83.9
2017-10-16,4,0.000707,-0.059515,-0.134694,4,10.385605,58.67,17.416667,19.24,25.29,83.9
2017-10-23,4,-0.000307,0.001398,-0.118063,4,11.579304,89.45,17.051333,14.32,25.29,93.8
2017-10-30,4,0.001206,-0.003188,-0.205073,4,11.268238,89.45,16.599667,14.32,25.29,93.8
2017-11-06,4,0.002612,0.003851,0.110948,4,10.705598,87.25,15.291667,12.31,25.29,93.8
2017-11-13,4,0.005097,-0.006081,-0.061774,4,3.896331,87.25,12.758,9.45,25.29,93.8
