TIME,fenologia_h1,MEANB05_AVG_bk_w-1_d1Y_s30,MINIMUMNDMI_LAST_bk_w-1_d1Y_s30,MINIMUMGCI_LAST_bk_w-1_d1Y_sfen==1-Inf-L,FENOLOGIA_LAST_bk_w-1_s30,avgH_SD_bk_w-1_s7,avgH_MAX_bk_w-1_s15,minT_AVG_bk_w-1_s30,avgT_MIN_bk_w-1_s30,avgT_MAX_bk_w-1_sfen==1-Inf-L,maxH_MAX_bk_w-1_sfen==1-Inf-L
2016-08-29,3,-0.004439,0.003584,-0.003099,3,3.692785,46.95,20.141667,24.28,30.46,86.5
2016-09-05,4,-0.005132,-0.004789,0.013082,3,12.41456,47.72,20.438,23.96,33.02,86.5
2016-09-12,4,-0.003488,0.002727,0.029124,3,7.287729,47.72,20.381333,23.61,33.02,86.5
2016-09-19,4,-0.003488,0.002727,0.029124,4,15.666751,70.44,18.923,15.83,23.43,87.5
2016-09-26,4,-0.005002,-0.002208,0.027785,4,10.283851,70.44,17.405,15.83,23.75,87.5
2016-10-03,4,-0.000336,0.00122,0.030757,4,5.317928,60.85,16.559,15.83,23.9,87.5
2016-10-10,4,-0.004131,0.002648,-0.081629,4,7.440044,52.71,15.125,15.83,23.91,87.5
2016-10-17,4,-0.001792,0.00788,0.062146,4,8.742063,78.61,14.177,13.52,23.91,90.5
2016-10-24,4,-0.002788,0.007342,-0.002791,4,11.200977,82.63,13.909333,13.52,23.91,90.5
2016-10-31,4,0.000479,-0.013749,0.011207,4,10.915658,82.63,13.610667,13.52,23.91,90.5
2016-11-07,4,-0.000204,-0.013749,0.011207,4,13.645053,80.18,12.621667,8.05,23.91,90.7
2017-03-13,2,0.009018,-0.002964,0.011207,4,18.505451,86.53,7.916667,6.87,23.91,90.7
2017-03-20,2,0.000235,-0.002449,0.011207,4,16.531152,80.92,8.070667,6.87,23.91,90.7
2017-03-27,2,-0.007117,-0.040305,0.011207,2,5.10705,80.92,7.180333,5.58,10.51,90.1
2017-04-03,2,-0.00377,0.008344,-0.077961,2,13.377731,75.01,7.584667,5.58,16.39,90.1
2017-04-10,2,-0.003233,0.018638,0.002179,2,6.557195,74.46,7.453667,5.58,17.16,90.1
2017-04-17,2,-0.002996,-0.034307,-0.069912,2,14.761318,66.1,8.413667,5.58,20.28,90.2
2017-04-24,2,0.002349,-0.000557,0.001881,2,6.551361,66.1,9.947667,10.29,21.44,90.2
2017-05-01,2,0.002349,-0.000557,0.001881,2,7.99344,77.44,10.423333,11.93,21.44,90.2
2017-05-08,2,0.000256,0.003574,0.006129,2,14.5879,77.44,11.04,11.93,22.09,90.2
2017-05-15,3,-0.008221,0.002102,0.083614,2,17.900008,77.3,11.211667,11.93,22.09,90.2
2017-05-22,3,-0.003502,-0.011739,-0.004826,2,6.078971,77.3,11.974667,11.93,22.65,90.2
2017-05-29,3,-0.003502,-0.011739,-0.004826,3,17.903152,64.76,12.911667,11.93,24.07,86.4
2017-06-05,3,-0.005302,-0.00996,-0.004826,3,5.656217,64.76,13.290333,13.86,24.07,86.4
2017-06-12,3,0.003613,0.060733,0.36381,3,7.078897,64.76,14.552667,15.48,27.55,86.4
2017-06-19,3,0.006696,0.005793,-0.098754,3,15.439896,57.34,16.331,15.48,31.06,86.4
2017-06-26,3,0.003229,-0.011458,-0.085147,3,12.167942,57.34,17.223333,15.48,31.06,86.4
2017-07-03,3,0.007532,0.016217,0.049412,3,14.854228,60.92,17.72,18.17,31.06,86.4
2017-07-10,3,0.002083,0.016217,0.049412,3,14.172958,68.92,18.242333,18.17,31.06,87.5
2017-07-17,3,-0.007338,-0.00194,0.008832,3,7.628456,68.92,18.907,18.17,35.21,87.5
2017-07-24,3,-0.001217,0.005203,0.001177,3,10.839541,49.77,18.140333,18.17,35.21,87.5
2017-07-31,3,-0.002549,0.002127,-0.033537,3,7.473823,49.77,19.448667,19.94,35.21,87.5
2017-08-07,3,0.001514,0.001643,-0.11521,3,6.154897,38.15,20.379,20.8,35.21,87.5
2017-08-14,3,0.007323,-0.004311,0.035742,3,8.866309,43.89,19.673333,20.8,35.21,87.5
2017-08-21,3,0.001787,-0.007896,-0.013193,3,7.251868,43.89,20.321333,22.89,35.21,87.5
2017-08-28,3,0.000197,0.024484,-0.302322,3,15.720937,66.45,20.360667,19.61,35.21,87.5
2017-09-04,4,-0.001758,0.002689,0.159532,3,10.221917,71.77,19.503333,17.99,35.21,87.5
2017-09-11,4,0.001923,-0.004093,0.159532,4,8.206129,71.77,18.963333,17.99,24.25,34.72
2017-09-18,4,0.000858,0.007885,0.049605,4,8.01166,45.48,17.538667,17.4,26.57,63.11
2017-09-25,4,-0.000306,0.003022,0.026918,4,5.37117,47.12,15.995,17.4,26.57,72.9
2017-10-02,4,0.001982,0.004044,0.081909,4,8.716533,57.0,15.862667,17.4,26.57,84.5
2017-10-09,4,-0.000367,-0.005776,0.062449,4,4.748065,57.0,15.539667,17.4,26.57,84.5
2017-10-16,4,0.00208,-0.001814,-0.07812,4,5.006868,45.52,16.366,18.53,26.57,84.5
2017-10-23,4,0.001529,-0.003986,0.000317,4,14.614567,85.49,16.349,14.29,26.57,90.6
2017-10-30,4,0.001015,0.004405,-0.128672,4,13.012471,85.49,16.032,14.29,26.57,90.6
2017-11-06,4,-0.000456,-0.015484,-0.121263,4,11.723596,82.29,14.615333,12.95,26.57,90.6
