SPOT_ID,TIME,fenologia_h3,MEANB05_AVG_bk_w-1_d1Y_s30,MINIMUMNDMI_LAST_bk_w-1_d1Y_s30,MINIMUMGCI_LAST_bk_w-1_d1Y_sfen==1-Inf-L,FENOLOGIA_LAST_bk_w-1_s30,avgH_SD_bk_w-1_s7,avgH_MAX_bk_w-1_s15,minT_AVG_bk_w-1_s30,avgT_MIN_bk_w-1_s30,avgT_MAX_bk_w-1_sfen==1-Inf-L,maxH_MAX_bk_w-1_sfen==1-Inf-L
ETParc1,2016-10-03,4,-0.000269,-0.000617,-0.006144,3,6.379506,66.9,12.87,13.7,29.2,99.5
ETParc1,2016-10-10,4,-0.000269,-0.000617,-0.006144,3,5.195465,66.9,11.326667,13.7,29.2,99.5
ETParc1,2016-10-17,4,-0.000422,0.003542,-0.018346,3,12.885448,93.5,10.853333,11.3,29.2,100.0
ETParc1,2016-10-24,4,-0.001226,-0.00406,-0.00919,3,6.778889,93.5,10.856667,11.3,29.2,100.0
ETParc1,2016-10-31,4,-0.001428,0.004371,-0.00919,4,11.970062,88.3,10.393333,11.3,20.3,95.1
ETParc1,2016-11-07,4,-0.001428,0.004371,-0.00919,4,9.771533,83.6,9.25,4.6,20.3,100.0
ETParc1,2017-03-27,1,0.00088,-0.002168,-0.00919,4,5.8506,92.2,2.976667,3.1,20.3,100.0
ETParc1,2017-04-03,2,0.003655,-0.002168,-0.00919,4,8.309576,79.0,3.246667,3.1,20.3,100.0
ETParc1,2017-04-10,2,0.000854,-0.00345,-0.00919,1,4.39686,73.8,3.263333,3.1,13.4,95.4
ETParc1,2017-04-17,2,0.000854,-0.00345,-0.00919,1,8.338465,63.2,4.173333,3.1,17.5,95.7
ETParc1,2017-04-24,2,0.001999,0.000725,-0.020188,1,6.471182,65.6,5.5,8.7,18.3,95.7
ETParc1,2017-05-01,2,0.007173,0.000725,-0.020188,2,12.41165,93.3,6.37,6.7,16.4,100.0
ETParc1,2017-05-08,2,0.007173,0.000725,-0.020188,2,10.282579,93.3,7.64,6.7,19.4,100.0
ETParc1,2017-05-15,3,-0.002147,-0.002863,-0.020188,2,15.539673,82.8,8.223333,6.7,19.4,100.0
ETParc1,2017-05-22,3,-0.000371,0.001194,0.000691,2,7.066285,82.8,8.95,6.7,21.3,100.0
ETParc1,2017-05-29,3,0.000541,-0.00051,0.016707,2,6.737387,53.1,10.566667,11.3,23.2,100.0
ETParc1,2017-06-05,3,0.000541,-0.00051,0.016707,2,8.668278,68.4,11.746667,12.1,23.2,100.0
ETParc1,2017-06-12,3,-0.004034,-0.011093,0.016707,3,6.363138,68.4,13.066667,16.1,25.0,82.8
ETParc1,2017-06-19,3,0.002911,-0.011093,0.016707,3,5.867708,48.1,14.926667,18.0,27.4,89.3
ETParc1,2017-06-26,3,0.002911,-0.011093,0.016707,3,6.551772,48.4,15.64,18.0,27.4,89.3
ETParc1,2017-07-03,3,0.003542,0.006741,0.347383,3,6.731978,51.8,15.49,17.0,27.4,94.2
ETParc1,2017-07-10,3,-0.00236,0.006741,0.347383,3,6.127106,53.7,15.846667,17.0,27.4,97.3
ETParc1,2017-07-17,3,-0.001695,-0.003071,0.239085,3,12.734786,53.7,16.233333,17.0,31.6,97.3
ETParc1,2017-07-24,3,-0.00035,0.00339,-0.013481,3,5.49961,49.2,16.05,17.0,31.6,97.3
ETParc1,2017-07-31,3,-0.000388,-0.003461,0.235062,3,10.803615,51.9,16.536667,20.2,31.6,97.3
ETParc1,2017-08-07,3,-0.000427,-0.004617,0.065099,3,7.002551,51.9,17.226667,22.3,31.6,97.3
ETParc1,2017-08-14,3,-0.000331,-0.001386,-0.000733,3,13.600105,57.3,16.626667,21.4,31.6,97.3
ETParc1,2017-08-21,3,0.000582,0.003583,0.002916,3,8.694005,61.2,16.763333,21.4,31.6,97.3
ETParc1,2017-08-28,3,-0.001342,-0.004863,0.020838,3,16.634989,80.1,17.103333,18.8,31.6,100.0
ETParc1,2017-09-04,3,-0.000166,-0.001002,-0.012871,3,12.311358,80.1,16.42,16.5,31.6,100.0
ETParc1,2017-09-11,3,-0.001097,-0.024011,-0.314427,3,8.126998,80.1,15.83,16.5,31.6,100.0
ETParc1,2017-09-18,3,-0.000884,0.004896,0.209574,3,5.936329,53.7,14.1,15.0,31.6,100.0
ETParc1,2017-09-25,3,-0.000586,0.004896,0.209574,3,5.962063,62.8,12.466667,15.0,31.6,100.0
ETParc1,2017-10-02,4,-0.002402,0.000466,0.006236,3,8.263459,71.5,11.786667,15.0,31.6,100.0
ETParc1,2017-10-16,4,0.000568,-0.003242,-0.220374,3,9.060117,71.5,11.1,16.4,31.6,100.0
ETParc1,2017-10-23,4,-0.001242,0.000684,-0.220374,4,5.228721,90.4,10.726667,10.7,14.5,100.0
ETParc1,2017-10-30,4,-0.000141,0.003088,-0.220374,4,14.68976,90.4,9.763333,10.7,16.1,100.0
ETParc1,2017-11-06,4,-0.000799,-0.007239,-0.050487,4,7.770396,94.8,8.44,6.4,16.1,100.0
ETParc1,2018-04-02,1,-0.000799,-0.007239,-0.050487,4,11.142625,87.8,2.473333,1.8,16.1,100.0
ETParc1,2018-04-09,1,-0.004547,0.029597,-0.050487,1,14.032513,88.4,2.563333,1.8,6.3,92.3
ETParc1,2018-04-16,1,0.002539,-0.007772,0.055205,1,3.892606,88.6,2.396667,1.8,10.2,100.0
ETParc1,2018-05-14,2,-0.000489,-0.047203,-0.049404,1,15.907486,85.8,6.903333,5.7,17.5,100.0
ETParc1,2018-05-21,2,-0.001399,-0.047203,-0.049404,2,13.171922,85.8,7.226667,5.7,12.4,100.0
ETParc1,2018-05-28,2,-0.003889,0.022851,-0.049404,2,13.845663,89.0,7.106667,5.7,18.4,100.0
ETParc1,2018-06-04,3,-0.000884,-5e-05,-0.021853,2,9.914588,89.0,8.233333,10.8,18.4,100.0
ETParc1,2018-06-11,3,-0.000351,0.051724,-0.03076,2,7.333452,86.3,8.65,10.8,18.4,100.0
ETParc1,2018-06-18,3,0.001701,-0.004653,-0.023412,2,8.082285,85.9,10.01,11.9,24.1,100.0
ETParc1,2018-06-25,3,-0.001084,-0.009809,-0.023412,3,7.669792,67.0,11.536667,11.9,24.0,89.9
ETParc1,2018-07-02,3,0.000441,0.009817,-0.023412,3,5.306241,63.3,12.77,11.9,24.0,97.7
ETParc1,2018-07-09,3,-0.000987,0.008007,-0.00927,3,3.095004,63.3,13.753333,15.1,25.1,97.7
ETParc1,2018-07-16,3,5.8e-05,-0.018915,-0.032517,3,6.488048,60.9,14.39,19.1,25.1,97.7
ETParc1,2018-07-23,3,9.7e-05,-0.01022,0.004928,3,8.412066,55.4,14.356667,19.1,25.1,98.9
ETParc1,2018-07-30,3,0.000379,0.017905,0.039124,3,4.942286,53.2,13.916667,19.1,25.1,98.9
ETParc1,2018-08-06,3,0.000511,-0.008404,-0.031908,3,4.502116,53.2,15.17,19.8,28.2,98.9
ETParc1,2018-08-13,3,0.000213,-0.00547,0.018052,3,8.03439,67.0,15.683333,19.8,28.2,98.9
ETParc1,2018-08-20,3,-0.000551,0.006514,-0.007471,3,10.713365,75.5,16.033333,19.7,28.2,99.0
ETParc1,2018-08-27,3,-0.001034,-0.006469,-0.017723,3,4.91993,75.5,16.49,19.7,28.2,99.0
ETParc1,2018-09-03,3,-0.00044,-0.000678,0.003994,3,4.35305,66.1,16.45,19.7,28.2,99.0
ETParc1,2018-09-10,3,-0.000613,0.005185,-0.014138,3,15.619524,94.2,15.27,14.7,28.2,100.0
ETParc1,2018-09-17,3,-0.000828,-0.002972,0.000963,3,8.671931,94.2,15.023333,14.7,28.2,100.0
ETParc1,2018-09-24,3,0.000554,0.001034,0.031065,3,13.869511,90.5,14.7,14.7,28.2,100.0
ETParc1,2018-10-01,3,0.001576,0.007066,0.012609,3,7.653633,88.0,13.736667,14.7,28.2,100.0
ETParc1,2018-10-08,3,-0.000975,-0.00374,-0.012811,3,9.145855,75.5,12.633333,15.1,28.2,100.0
ETParc1,2018-10-15,3,-0.001001,-0.00374,-0.012811,3,5.300314,87.6,11.796667,10.9,28.2,100.0
ETParc1,2018-10-22,3,-0.004933,0.018414,0.001666,3,3.010379,87.6,10.666667,10.9,28.2,100.0
ETParc1,2019-04-22,2,0.001188,0.08441,0.001666,3,12.856868,95.7,4.316667,4.3,28.2,100.0
ETParc1,2019-04-29,2,0.002879,0.08441,0.001666,3,14.109976,95.4,4.856667,4.3,28.2,100.0
ETParc1,2019-05-06,2,0.00229,-0.015007,0.001666,2,4.737741,85.7,6.2,6.9,16.3,100.0
ETParc1,2019-05-13,2,0.00249,0.006798,-0.051353,2,9.070465,70.4,7.77,8.1,19.8,100.0
ETParc1,2019-05-20,2,0.002797,0.017678,0.040679,2,5.141938,69.7,7.956667,8.1,21.4,100.0
ETParc1,2019-05-27,3,0.002797,0.017678,0.040679,2,6.827361,59.0,8.746667,12.1,21.4,100.0
ETParc1,2019-06-03,3,0.001144,0.01237,0.000943,2,8.546706,59.0,9.58,12.1,23.0,100.0
ETParc1,2019-06-10,3,0.001735,0.000152,0.007785,2,5.662996,53.5,9.79,12.1,23.0,100.0
ETParc1,2019-06-17,3,-0.000113,0.002799,-0.01138,2,8.021162,58.6,10.5,13.1,23.0,100.0
ETParc1,2019-06-24,3,0.000188,0.016962,0.001693,3,7.71242,58.6,11.963333,15.6,24.7,99.6
ETParc1,2019-07-01,3,-1.8e-05,-0.013326,-0.008964,3,11.778855,55.7,13.33,15.6,28.1,99.6
ETParc1,2019-07-08,3,0.000178,-0.009235,-0.010603,3,7.545828,54.6,14.693333,18.1,28.1,99.6
ETParc1,2019-07-15,3,-0.001047,0.006901,-0.035583,3,8.252042,53.3,15.603333,20.1,28.1,99.6
ETParc1,2019-07-22,3,-0.000178,-0.005933,0.021867,3,8.134026,53.3,16.686667,20.8,28.1,99.6
ETParc1,2019-07-29,3,0.00043,-0.001009,0.009074,3,13.265925,57.5,16.87,20.8,28.1,100.0
ETParc1,2019-08-05,3,-0.000304,-0.016797,-0.009808,3,5.067027,57.5,16.91,20.8,28.1,100.0
ETParc1,2019-08-12,3,-3.3e-05,-0.016797,-0.009808,3,7.950861,50.3,16.856667,21.3,28.1,100.0
ETParc1,2019-08-19,3,-0.001309,0.000379,-0.004158,3,10.309127,57.8,16.903333,21.3,28.1,100.0
ETParc1,2019-08-26,3,-0.002074,0.006598,-0.005906,3,8.421373,68.0,16.316667,21.6,28.1,100.0
ETParc1,2019-09-02,3,0.000882,0.004859,-0.023232,3,3.418925,68.0,16.123333,21.0,28.1,100.0
ETParc12,2016-04-25,2,0.001705,-0.001251,0.011154,1,13.916109,91.3,4.813333,6.5,14.8,100.0
ETParc12,2016-05-02,2,0.001705,-0.001251,0.011154,2,9.777647,91.3,5.946667,6.5,13.8,100.0
ETParc12,2016-05-09,2,0.001705,-0.001251,0.011154,2,27.347203,86.4,7.4,9.1,18.8,100.0
ETParc12,2016-05-16,2,-0.001417,-0.000516,0.011154,2,12.966936,90.5,7.806667,9.1,18.8,100.0
ETParc12,2016-05-23,2,-0.001417,-0.000516,0.011154,2,5.796961,90.5,8.61,9.1,20.6,100.0
ETParc12,2016-05-30,2,-0.001417,-0.000516,0.011154,2,6.546864,67.9,9.09,9.1,20.6,100.0
ETParc12,2016-06-06,3,-0.001417,-0.000516,0.011154,2,6.143793,67.9,9.61,9.1,22.0,100.0
ETParc12,2016-06-13,3,-0.001417,-0.000516,0.003179,2,3.840325,56.3,11.576667,14.1,26.8,100.0
ETParc12,2016-06-20,3,-0.001417,-0.000516,0.003179,2,6.45405,51.2,11.88,14.3,26.8,100.0
ETParc12,2016-06-27,3,7.7e-05,0.006073,-0.019052,2,9.333937,55.1,12.913333,14.3,26.8,100.0
ETParc12,2016-07-04,3,-0.001094,-0.004378,-0.019052,3,9.382024,61.5,14.49,15.3,26.6,99.5
ETParc12,2016-07-11,3,-0.001094,-0.004378,-0.019052,3,7.100469,61.5,15.23,15.3,27.9,99.5
ETParc12,2016-07-18,3,-0.000951,0.002472,-0.059148,3,11.398893,58.7,16.233333,20.2,27.9,99.5
ETParc12,2016-07-25,3,0.00017,-0.001317,0.038492,3,8.885649,58.7,17.213333,22.1,28.2,99.5
ETParc12,2016-08-01,3,0.00017,-0.001317,0.038492,3,4.32501,53.4,17.56,22.1,28.2,99.5
ETParc12,2016-08-08,3,-0.000106,0.001631,-0.01649,3,8.610348,57.7,17.376667,22.1,28.2,99.5
ETParc12,2016-08-15,3,-0.000562,-0.001535,0.046142,3,8.982708,62.9,17.073333,21.1,28.2,99.5
ETParc12,2016-08-22,3,-0.000951,-0.002205,-0.008175,3,9.504986,62.9,16.736667,21.1,28.2,99.5
ETParc12,2016-08-29,3,-0.000951,-0.002205,-0.008175,3,6.180191,60.6,16.596667,21.1,28.2,99.5
ETParc12,2016-09-05,3,8.9e-05,0.003192,-0.01011,3,14.068269,65.4,16.65,21.1,28.6,99.5
ETParc12,2016-09-12,3,0.001145,0.003192,-0.01011,3,11.586116,65.4,16.763333,21.9,29.2,99.5
ETParc12,2016-09-19,3,0.001145,0.003192,-0.01011,3,12.446074,69.8,15.086667,13.7,29.2,99.5
ETParc12,2016-09-26,3,-0.001099,-0.000265,0.005142,3,7.939533,69.8,13.873333,13.7,29.2,99.5
ETParc12,2016-10-03,4,-0.000652,0.000612,0.01626,3,6.379506,66.9,12.87,13.7,29.2,99.5
ETParc12,2016-10-10,4,-0.000652,0.000612,0.01626,3,5.195465,66.9,11.326667,13.7,29.2,99.5
ETParc12,2016-10-17,4,-0.000713,0.001141,-0.052378,3,12.885448,93.5,10.853333,11.3,29.2,100.0
ETParc12,2016-10-24,4,-0.002911,-0.000677,-0.003888,3,6.778889,93.5,10.856667,11.3,29.2,100.0
ETParc12,2016-10-31,4,-0.001014,0.000111,-0.003888,4,11.970062,88.3,10.393333,11.3,20.3,95.1
ETParc12,2016-11-07,4,-0.001014,0.000111,-0.003888,4,9.771533,83.6,9.25,4.6,20.3,100.0
ETParc12,2017-03-27,1,0.002342,0.002616,-0.003888,4,5.8506,92.2,2.976667,3.1,20.3,100.0
ETParc12,2017-04-03,1,0.002119,0.000858,-0.003888,4,8.309576,79.0,3.246667,3.1,20.3,100.0
ETParc12,2017-04-10,1,0.000335,-0.008325,-0.003888,1,4.39686,73.8,3.263333,3.1,13.4,95.4
ETParc12,2017-04-17,1,0.000335,-0.008325,-0.003888,1,8.338465,63.2,4.173333,3.1,17.5,95.7
ETParc12,2017-04-24,2,-0.00288,0.00063,-0.035333,1,6.471182,65.6,5.5,8.7,18.3,95.7
ETParc12,2017-05-01,2,-0.003742,0.00063,-0.035333,1,12.41165,93.3,6.37,6.7,18.3,100.0
ETParc12,2017-05-08,2,-0.003742,0.00063,-0.035333,1,10.282579,93.3,7.64,6.7,19.4,100.0
ETParc12,2017-05-15,2,0.003742,0.000438,0.017528,1,15.539673,82.8,8.223333,6.7,19.4,100.0
ETParc12,2017-05-22,2,-0.001035,0.000834,0.017528,2,7.066285,82.8,8.95,6.7,21.3,94.7
ETParc12,2017-05-29,3,-0.00019,0.000654,-0.002924,2,6.737387,53.1,10.566667,11.3,23.2,94.7
ETParc12,2017-06-05,3,-0.00019,0.000654,-0.002924,2,8.668278,68.4,11.746667,12.1,23.2,94.7
ETParc12,2017-06-12,3,-0.004729,-0.009175,-0.043617,2,6.363138,68.4,13.066667,16.1,25.0,94.7
ETParc12,2017-06-19,3,0.000515,0.008078,0.038072,2,5.867708,48.1,14.926667,18.0,27.4,94.7
ETParc12,2017-06-26,3,0.000515,0.008078,0.038072,3,6.551772,48.4,15.64,18.0,27.2,87.0
ETParc12,2017-07-03,3,0.004075,0.001535,0.417858,3,6.731978,51.8,15.49,17.0,27.2,94.2
ETParc12,2017-07-10,3,0.00054,0.001535,0.417858,3,6.127106,53.7,15.846667,17.0,27.2,97.3
ETParc12,2017-07-17,3,-0.000132,-0.003239,0.286588,3,12.734786,53.7,16.233333,17.0,31.6,97.3
ETParc12,2017-07-24,3,-0.000545,-0.000389,0.014398,3,5.49961,49.2,16.05,17.0,31.6,97.3
ETParc12,2017-07-31,3,-8.6e-05,-0.001476,0.201717,3,10.803615,51.9,16.536667,20.2,31.6,97.3
ETParc12,2017-08-07,3,-0.000582,-0.01028,0.033288,3,7.002551,51.9,17.226667,22.3,31.6,97.3
ETParc12,2017-08-14,3,-0.000238,0.002116,0.077556,3,13.600105,57.3,16.626667,21.4,31.6,97.3
ETParc12,2017-08-21,3,0.000713,-0.001563,-0.083626,3,8.694005,61.2,16.763333,21.4,31.6,97.3
ETParc12,2017-08-28,3,0.002753,8.4e-05,0.147024,3,16.634989,80.1,17.103333,18.8,31.6,100.0
ETParc12,2017-09-04,3,0.000446,-0.002473,0.004488,3,12.311358,80.1,16.42,16.5,31.6,100.0
ETParc12,2017-09-11,3,-0.001294,-0.006691,-0.032793,3,8.126998,80.1,15.83,16.5,31.6,100.0
ETParc12,2017-09-18,3,-0.001165,0.003791,0.202896,3,5.936329,53.7,14.1,15.0,31.6,100.0
ETParc12,2017-09-25,4,-0.001137,0.003791,0.202896,3,5.962063,62.8,12.466667,15.0,31.6,100.0
ETParc12,2017-10-02,4,-0.000802,0.000382,0.04565,3,8.263459,71.5,11.786667,15.0,31.6,100.0
ETParc12,2017-10-09,4,-0.001099,-0.003392,-0.165689,3,9.962836,71.5,11.0,15.0,31.6,100.0
ETParc12,2017-10-16,4,-0.000382,0.008106,-0.333883,3,9.060117,71.5,11.1,16.4,31.6,100.0
ETParc12,2017-10-23,4,-0.002071,0.003934,-0.333883,4,5.228721,90.4,10.726667,10.7,14.5,100.0
ETParc12,2017-10-30,4,-0.000127,-0.007997,0.090418,4,14.68976,90.4,9.763333,10.7,16.1,100.0
ETParc12,2017-11-06,4,-0.000342,0.000267,-0.117234,4,7.770396,94.8,8.44,6.4,16.1,100.0
ETParc12,2018-04-02,1,-0.00952,0.012898,-0.117234,4,11.142625,87.8,2.473333,1.8,16.1,100.0
ETParc12,2018-04-09,1,0.008039,-0.004677,-0.117234,1,14.032513,88.4,2.563333,1.8,6.3,92.3
ETParc12,2018-04-16,1,0.001101,-0.005814,-0.117234,1,3.892606,88.6,2.396667,1.8,10.2,100.0
ETParc12,2018-05-14,2,-0.000451,-0.014453,-0.035111,1,15.907486,85.8,6.903333,5.7,17.5,100.0
ETParc12,2018-05-21,2,-0.000535,-0.014453,-0.035111,2,13.171922,85.8,7.226667,5.7,12.4,100.0
ETParc12,2018-05-28,2,-0.002425,-0.014453,-0.035111,2,13.845663,89.0,7.106667,5.7,18.4,100.0
ETParc12,2018-06-04,2,-0.001098,0.006735,-0.003642,2,9.914588,89.0,8.233333,10.8,18.4,100.0
ETParc12,2018-06-11,2,0.004694,0.012209,-0.041408,2,7.333452,86.3,8.65,10.8,18.4,100.0
ETParc12,2018-06-18,2,7.4e-05,-0.013867,-0.034745,2,8.082285,85.9,10.01,11.9,24.1,100.0
ETParc12,2018-06-25,2,-0.000176,0.00731,0.018808,2,7.669792,67.0,11.536667,11.9,26.1,100.0
ETParc12,2018-07-23,3,-0.000459,-0.00128,0.000737,2,8.412066,55.4,14.356667,19.1,26.1,100.0
ETParc12,2018-07-30,3,0.004745,0.009083,0.067887,2,4.942286,53.2,13.916667,19.1,26.1,100.0
ETParc12,2018-08-06,3,-0.000112,0.003727,0.067887,3,4.502116,53.2,15.17,19.8,28.2,65.3
ETParc12,2018-08-13,3,6.7e-05,0.001774,0.027319,3,8.03439,67.0,15.683333,19.8,28.2,97.0
ETParc12,2018-08-20,3,-0.000751,0.009602,-0.001478,3,10.713365,75.5,16.033333,19.7,28.2,99.0
ETParc12,2018-08-27,3,-0.000621,-0.011737,-0.015821,3,4.91993,75.5,16.49,19.7,28.2,99.0
ETParc12,2018-09-03,3,-0.000253,0.003365,0.001027,3,4.35305,66.1,16.45,19.7,28.2,99.0
ETParc12,2018-09-10,3,-0.000231,0.003665,0.01365,3,15.619524,94.2,15.27,14.7,28.2,100.0
ETParc12,2018-09-17,3,-0.001222,0.010131,-0.013105,3,8.671931,94.2,15.023333,14.7,28.2,100.0
ETParc12,2018-09-24,3,0.000997,-0.001967,0.027956,3,13.869511,90.5,14.7,14.7,28.2,100.0
ETParc12,2018-10-01,3,0.001524,-9.4e-05,0.005118,3,7.653633,88.0,13.736667,14.7,28.2,100.0
ETParc12,2018-10-08,3,0.001927,-0.000313,0.004181,3,9.145855,75.5,12.633333,15.1,28.2,100.0
ETParc12,2018-10-15,3,0.001927,-0.000313,0.004181,3,5.300314,87.6,11.796667,10.9,28.2,100.0
ETParc12,2019-04-22,2,2.4e-05,-0.015172,0.004181,3,12.856868,95.7,4.316667,4.3,28.2,100.0
ETParc12,2019-04-29,2,-0.000954,0.013475,0.004181,3,14.109976,95.4,4.856667,4.3,28.2,100.0
ETParc12,2019-05-06,2,0.001418,0.000193,0.004181,1,4.737741,85.7,6.2,6.9,16.3,100.0
ETParc12,2019-05-13,2,0.001418,0.000193,0.004181,2,9.070465,70.4,7.77,8.1,19.2,79.0
ETParc12,2019-05-20,2,0.001976,0.011394,0.038078,2,5.141938,69.7,7.956667,8.1,21.4,93.7
ETParc12,2019-05-27,2,0.001976,0.011394,0.038078,2,6.827361,59.0,8.746667,12.1,21.4,93.7
ETParc12,2019-06-03,3,0.000717,0.015096,0.012125,2,8.546706,59.0,9.58,12.1,23.0,96.6
ETParc12,2019-06-10,3,0.000616,0.005645,-0.013614,2,5.662996,53.5,9.79,12.1,23.0,96.6
ETParc12,2019-06-17,3,5.8e-05,-0.000648,-0.01051,2,8.021162,58.6,10.5,13.1,23.0,96.6
ETParc12,2019-06-24,3,0.000213,0.008086,0.008119,2,7.71242,58.6,11.963333,15.6,24.7,99.6
ETParc12,2019-07-01,3,-0.000138,-0.008246,0.008119,3,11.778855,55.7,13.33,15.6,28.1,87.7
ETParc12,2019-07-08,3,0.000184,-0.006526,0.014619,3,7.545828,54.6,14.693333,18.1,28.1,92.6
ETParc12,2019-07-15,3,-0.000868,0.015435,-0.05745,3,8.252042,53.3,15.603333,20.1,28.1,92.6
ETParc12,2019-07-22,3,5e-05,-0.006364,0.033241,3,8.134026,53.3,16.686667,20.8,28.1,92.6
ETParc12,2019-07-29,3,0.00087,-0.003888,0.065993,3,13.265925,57.5,16.87,20.8,28.1,100.0
ETParc12,2019-08-05,3,0.000131,-0.014562,-0.019029,3,5.067027,57.5,16.91,20.8,28.1,100.0
ETParc12,2019-08-12,3,0.000543,0.008563,0.015123,3,7.950861,50.3,16.856667,21.3,28.1,100.0
ETParc12,2019-08-19,3,0.003737,-0.017885,-0.043915,3,10.309127,57.8,16.903333,21.3,28.1,100.0
ETParc12,2019-08-26,3,-0.001329,0.012575,6.4e-05,3,8.421373,68.0,16.316667,21.6,28.1,100.0
ETParc12,2019-09-02,3,3.4e-05,0.001142,-0.017789,3,3.418925,68.0,16.123333,21.0,28.1,100.0
ETParc12,2019-09-09,3,3e-05,-3.4e-05,0.004443,3,4.187225,70.6,15.993333,19.0,28.1,100.0
ETParc12,2019-09-16,3,0.000145,0.002261,0.005616,3,15.777712,94.4,14.88,13.4,28.1,100.0
ETParc12,2019-09-23,3,0.000103,0.002261,0.005616,3,6.053216,94.4,14.32,13.4,28.1,100.0
ETParc2,2016-04-25,2,0.000554,0.000303,0.000127,1,13.916109,91.3,4.813333,6.5,14.8,100.0
ETParc2,2016-05-02,2,0.000554,0.000303,0.000127,2,9.777647,91.3,5.946667,6.5,13.8,100.0
ETParc2,2016-05-09,2,0.000554,0.000303,0.000127,2,27.347203,86.4,7.4,9.1,18.8,100.0
ETParc2,2016-05-16,2,-0.001012,0.002342,0.000127,2,12.966936,90.5,7.806667,9.1,18.8,100.0
ETParc2,2016-05-23,2,-0.001012,0.002342,0.000127,2,5.796961,90.5,8.61,9.1,20.6,100.0
ETParc2,2016-05-30,2,0.005841,-0.000228,-0.033962,2,6.546864,67.9,9.09,9.1,20.6,100.0
ETParc2,2016-06-06,3,0.005841,-0.000228,-0.033962,2,6.143793,67.9,9.61,9.1,22.0,100.0
ETParc2,2016-06-13,3,0.000543,-0.001609,0.014197,2,3.840325,56.3,11.576667,14.1,26.8,100.0
ETParc2,2016-06-20,3,0.000543,-0.001609,0.014197,2,6.45405,51.2,11.88,14.3,26.8,100.0
ETParc2,2016-06-27,3,0.000846,0.002396,0.014197,3,9.333937,55.1,12.913333,14.3,23.6,88.6
ETParc2,2016-07-04,3,-0.001077,-0.002323,0.014197,3,9.382024,61.5,14.49,15.3,26.6,99.5
